company_id,company_name,sector,annual_revenue,ebitda,total_debt,total_equity,current_assets,current_liabilities,interest_expense,cash_flow,employee_count,credit_score,fraud_flag,hidden_liability,bankruptcy_risk
CMP0878,Mills-Schwartz,Energy,41769985,13856802.28,24124892.06,31736778.65,15775176.92,8963452.79,2745037.33,9282676.85,8447,840,0,1,Low
CMP0879,Gonzalez Group,Retail,78136903,19379023.96,32163741.26,58974244.46,9988480.25,26693741.51,1163652.36,9423599.25,6322,811,1,1,Low
CMP0880,Myers-Smith,Technology,79453334,14518524.08,17799403.84,29076852.25,14903291.57,12585388.69,1127906.09,4250052.3,5684,707,1,0,Low
CMP0881,"Lamb, Kennedy and Jarvis",Retail,46049178,3927091.7,11909834.22,25367537.04,14092985.94,8938086.55,459076.18,5231377.05,9858,758,0,0,Low
CMP0882,"Bush, Bates and Harris",Finance,30403151,2281488.72,32838511.26,13271779.51,3751693.85,8931618.26,2415793.21,2973680.92,1208,692,0,1,Medium
CMP0883,Fisher-Long,Retail,76957972,7511784.59,79176140.22,18534283.67,38014329.42,21858664.23,8266089.01,5543738.81,5079,412,1,1,High
CMP0884,Carson-Valencia,Energy,79629556,20509880.86,94071593.97,50986732.94,29916512.19,14035203.55,4979743.7,3223031.16,8245,614,1,1,Medium
CMP0885,"Mullins, Webb and Stark",Technology,63555860,14302400.02,55365470.82,16646333.14,10275349.35,17911171.63,4788184.4,4859236.21,5296,401,0,0,High
CMP0886,"Mclean, Becker and Huynh",Retail,64021479,16137695.77,45366124.74,19190128.67,17319596.65,13372247.71,3125213.79,12846825.23,9988,596,0,1,Medium
CMP0887,Perez-Torres,Energy,44561910,8528674.86,34893063.46,25612347.04,13852192.51,4777038.48,3523033.32,6796158.39,7442,811,0,0,Low
CMP0888,"Wells, Espinoza and Martinez",Healthcare,68893275,12656953.29,35271413.43,43952413.53,11763040.56,4040578.07,2729276.18,10239201.0,286,710,0,1,Low
CMP0889,Williams-Hull,Manufacturing,14196643,4185007.3,6988206.55,8176588.47,2580312.54,2030677.79,720215.61,2306572.99,4753,801,0,1,Low
CMP0890,Russell PLC,Retail,57646175,2998775.89,33447645.61,14672188.96,17046909.22,14745821.53,1831711.3,2449407.13,2515,652,1,1,Medium
CMP0891,Hudson-Reilly,Retail,70136924,13195600.98,25451581.54,20915732.18,12298279.72,21777399.6,576346.99,8464194.4,1373,704,0,1,Low
CMP0892,Collins-Patel,Manufacturing,8041523,1997145.29,4846386.31,4555104.39,1241040.23,2355225.71,286854.73,1672071.56,4983,813,0,0,Low
CMP0893,Jackson-Williams,Retail,68357625,12601472.96,80270462.93,22671057.82,31948443.95,12720982.57,4044607.31,16374029.46,1924,515,1,1,High
CMP0894,Jordan-Johnson,Manufacturing,3265064,611289.68,3178102.05,2281021.58,755963.04,985843.71,156016.78,742645.18,7269,849,1,0,Low
CMP0895,"Garcia, Perez and Walls",Healthcare,21633535,2951157.03,17783486.41,2693956.3,4467670.14,4600351.4,1544764.66,3790562.55,110,444,1,0,High
CMP0896,"Henderson, Payne and Coleman",Healthcare,47870416,14533616.0,9885057.51,28724233.14,23268851.25,14251802.85,572387.1,-627792.56,6584,724,0,1,Low
CMP0897,Hudson LLC,Energy,66442807,4044531.82,55412973.04,39937123.44,32469325.73,11395479.26,4737389.76,799623.19,5964,710,0,1,Low
CMP0898,"Everett, Huynh and Morrison",Finance,30108438,7909283.03,29460360.53,20796541.58,4508854.44,8306376.01,3073454.65,2820610.55,4100,769,0,0,Low
CMP0899,Zimmerman-Vargas,Manufacturing,6385441,1086211.99,931705.62,1021369.67,2054214.33,923081.99,20611.84,1468308.61,7109,754,1,1,Low
CMP0900,"Mckee, Austin and Jones",Healthcare,93980085,9698337.47,23513572.44,25333485.51,25372835.6,6675885.23,854874.74,13413384.27,948,776,1,1,Low
CMP0901,"Wright, Hunter and Stevens",Technology,76351981,12702884.72,26144217.8,7917634.11,37868990.14,28389353.64,1139537.97,5581471.34,267,426,1,0,High
CMP0902,"Hubbard, Reynolds and Garcia",Manufacturing,24009653,3788991.97,12121865.16,17253761.07,3191354.22,1389560.99,1266789.88,-324825.63,7284,842,1,0,Low
CMP0903,Vargas PLC,Finance,35895869,7491686.2,33419731.14,10289529.71,5239790.92,8714583.9,3162007.15,6358757.18,3719,508,1,1,High
CMP0904,Holland LLC,Retail,82201619,23441632.06,65361115.89,21349250.04,13824734.39,21620937.75,6740545.71,-308336.22,7758,507,0,0,High
CMP0905,"Macias, Wheeler and Ewing",Energy,46634284,6533579.47,10505401.64,9242997.69,20562475.56,6995734.62,675676.82,9884988.57,7573,848,1,1,Low
CMP0906,Davis LLC,Manufacturing,80861442,10142335.21,33493695.51,26315133.0,15188977.61,29726517.81,2721044.54,-2734981.87,501,731,0,1,Low
CMP0907,"Weiss, Nelson and Carey",Energy,88645455,26050727.04,34434966.21,36760418.54,41450659.69,25483137.56,2211206.28,20449090.86,2258,775,0,0,Low
CMP0908,Miller-Bryant,Healthcare,56519240,9626010.75,39520091.33,14550234.14,15599886.05,9161282.07,1729830.9,11072951.95,3403,654,1,0,Medium
CMP0909,Thompson Group,Manufacturing,30659248,10566148.14,22409525.93,12680051.67,13790335.34,7005373.88,2335213.51,3180876.25,863,686,1,0,Medium
CMP0910,King-Frank,Finance,31643903,4944921.7,3170917.65,6639520.01,11083797.93,12307644.63,91562.91,4763413.78,7706,794,0,0,Low
CMP0911,Holt-Klein,Healthcare,88514669,29628009.32,73467873.46,65001833.65,15347223.52,25772559.18,3588982.3,13127671.03,7453,759,0,1,Low
CMP0912,Morales Group,Healthcare,54304745,15927757.09,9951596.56,4867041.74,18489771.34,16884952.43,534141.44,1230856.77,5597,677,0,1,Medium
CMP0913,Hill and Sons,Finance,12513671,3838330.73,4767251.62,8981460.89,3882551.7,4716674.95,289101.43,-85022.79,1071,714,0,1,Low
CMP0914,"Nunez, Fuller and Simmons",Retail,17513007,1729420.74,12066419.75,12270783.06,2420159.78,2556099.7,1141524.48,3345780.33,2288,844,0,0,Low
CMP0915,"Clark, Snow and Gross",Manufacturing,99178139,9096447.14,16792406.07,27604675.92,39247840.99,36226567.34,341646.51,17561330.21,5886,806,0,0,Low
CMP0916,"Nash, Lewis and Jackson",Energy,79608059,23804022.73,74808690.99,59522761.69,14810227.14,30815536.42,3336755.86,7238666.11,4740,764,1,1,Low
CMP0917,Garrison Group,Healthcare,97239656,15892461.12,96628445.54,75910178.79,39336068.2,20142954.89,3435341.3,23130406.87,8114,801,0,1,Low
CMP0918,Wallace Group,Energy,16813070,4193228.3,14640623.14,3982619.22,5690675.55,6499598.6,711798.79,4043239.86,8124,367,1,0,High
CMP0919,Strong-Davila,Manufacturing,95961593,9994872.2,76525184.2,38551072.87,27844283.94,14417451.89,2326128.24,6353439.1,5015,685,1,0,Medium
CMP0920,Hogan-Schaefer,Retail,4498972,1153941.08,2151353.49,3124046.08,686173.65,819639.19,136786.59,596190.42,3101,753,0,1,Low
CMP0921,Tucker-Sherman,Manufacturing,14914290,4078960.94,6395155.82,5678986.39,3350403.48,3142815.72,499340.94,522098.14,3358,720,0,1,Low
CMP0922,Scott Ltd,Energy,61494961,5687018.87,64676094.73,12315632.49,30692968.17,21542890.34,6140583.05,2336736.91,4881,489,0,0,High
CMP0923,Morgan-Garza,Energy,32034691,11077401.01,31629217.7,22009188.84,4314416.9,2765110.67,2530085.13,799004.8,4277,805,0,1,Low
CMP0924,"Hall, Hess and Wallace",Healthcare,1128452,83836.99,655375.55,698319.29,403613.23,235981.09,23956.22,209486.72,5699,767,1,0,Low
CMP0925,Ortega-Ellis,Healthcare,60181202,8870327.08,18622871.74,8691584.87,16259850.56,11702713.25,1764999.7,2335299.33,6403,700,0,0,Medium
CMP0926,"Hawkins, Rogers and Hull",Technology,93517874,14265473.23,108943149.11,29252772.1,15549883.7,16574077.51,8024788.33,5825500.53,6366,323,0,0,High
CMP0927,Adams Group,Finance,78733359,9597896.33,94179713.02,15459354.0,32011735.27,30114452.61,3940537.1,12701008.57,9266,486,0,1,High
CMP0928,"Lopez, Stanton and Pena",Energy,90540768,18376838.49,58100580.72,50350524.29,18283743.95,13442084.14,5653978.52,13003689.14,7128,755,1,1,Low
CMP0929,Taylor and Sons,Finance,79619215,24412347.97,31956364.9,50991693.46,21870535.74,10761115.95,1969488.85,-1721049.78,7646,775,1,1,Low
CMP0930,Peters-Wallace,Energy,8697585,947543.98,7963775.24,805134.15,1641727.55,2235960.98,489697.81,2137036.76,9256,355,1,0,High
CMP0931,Walker and Sons,Technology,45240481,7127618.7,6913742.64,11256470.79,9807420.95,13583014.71,808218.53,10254212.86,6318,803,0,0,Low
CMP0932,Parker-Anderson,Retail,23924820,8047126.43,27499213.25,11266358.4,7352033.84,2414368.77,871864.67,4337544.12,1489,633,1,1,Medium
CMP0933,Wyatt Inc,Retail,79062186,19849589.35,12029744.76,49978027.7,23794514.71,18610707.01,887904.99,6804291.19,9136,819,0,0,Low
CMP0934,Brown-White,Healthcare,28584031,7087780.33,18376169.17,6383297.47,8664532.61,9357170.39,739630.29,2917695.61,9575,596,0,0,Medium
CMP0935,Drake LLC,Retail,58436793,17350084.31,41291019.22,20586297.93,25494033.43,19563216.74,1390355.37,7968379.05,6843,687,0,0,Medium
CMP0936,Pratt Ltd,Technology,85596226,17421599.28,74876349.57,52007273.66,13428306.17,13417187.94,3118076.56,-832069.47,6047,772,0,1,Low
CMP0937,"Davis, Spencer and Shaw",Finance,91059447,24573660.78,21639843.61,27283334.07,11513502.64,17510230.03,1244473.38,6672317.25,1562,811,0,0,Low
CMP0938,Myers-Carrillo,Energy,99560603,11732044.75,32768831.98,17805020.79,32087983.25,30611004.06,2546667.24,11343718.16,8850,607,0,1,Medium
CMP0939,Salazar-Morris,Technology,36344152,6618182.75,18269094.11,18040731.26,4054634.19,6519482.28,2038497.64,3969192.44,6395,803,1,0,Low
CMP0940,Owen-Hall,Retail,98421274,28412815.68,100432976.24,77987759.39,17191218.66,28713191.77,5578306.16,-2084228.7,7317,705,1,0,Low
CMP0941,"Hanson, Underwood and Silva",Energy,61471592,16548328.63,44100055.5,11494629.2,21230834.93,20078477.88,1473775.43,10300491.45,6328,505,1,1,High
CMP0942,Butler-Underwood,Technology,99998738,10672692.66,79233482.72,53943435.67,32104963.66,27299636.03,6653695.36,22016868.03,4546,849,1,1,Low
CMP0943,Banks Ltd,Technology,42099126,6126328.88,17489590.88,8253514.87,13740726.08,5126563.04,1222886.91,8071540.62,9151,649,1,1,Medium
CMP0944,Johnson PLC,Healthcare,34730979,9067136.78,26927488.69,25619395.22,13456569.22,1921775.68,943563.77,477601.06,9942,785,1,1,Low
CMP0945,Lopez LLC,Retail,96600727,7888283.69,69254057.53,49935477.59,34999399.79,22622193.25,2474603.53,7492803.97,9141,812,0,0,Low
CMP0946,Walters-Castro,Healthcare,2115378,504348.75,566701.36,147773.16,465692.86,442178.66,62129.58,4195.2,9300,377,0,1,High
CMP0947,Spencer PLC,Healthcare,36668476,12639727.75,41399404.79,10397985.45,6148037.97,2869863.12,2579867.74,7351204.92,747,537,0,0,High
CMP0948,Navarro and Sons,Finance,41511961,14229266.03,26707546.42,23741098.46,5115302.28,6431514.76,2037031.99,8210062.14,2353,820,1,1,Low
CMP0949,Charles Inc,Healthcare,94325627,29083078.61,19347279.6,17233467.62,28482139.32,8594922.65,703324.19,-3384114.02,3389,790,0,1,Low
CMP0950,Townsend PLC,Energy,47972067,16396065.7,15377574.49,31389333.57,22428065.9,2883454.43,630924.01,8677205.31,874,833,1,0,Low
CMP0951,Perez Ltd,Technology,96660324,30745997.66,81788185.92,32754924.6,11260928.2,35847720.13,8007068.08,19072871.49,7065,647,0,0,Medium
CMP0952,Koch-Vincent,Technology,62756234,8114051.99,48796961.57,17843516.45,10269367.38,21212340.8,1646661.54,-1315758.26,851,671,1,1,Medium
CMP0953,White LLC,Healthcare,36964525,2480142.82,10880037.3,11342981.32,13262402.18,13118598.67,1003458.36,-1199248.08,2216,735,1,0,Low
CMP0954,Vasquez Group,Healthcare,60671680,4529981.71,11164879.24,36966546.35,10674413.63,6102918.67,431539.81,4707842.28,4282,774,1,1,Low
CMP0955,Gray-Monroe,Retail,1035769,57263.54,1171740.28,461802.24,418853.86,255155.29,46897.86,24133.03,508,553,0,0,Medium
CMP0956,Dominguez and Sons,Technology,4426017,947112.87,1736163.22,2728715.11,1039360.0,1630548.52,178998.35,766129.28,4914,744,0,1,Low
CMP0957,Brown PLC,Manufacturing,92215064,21428845.86,65750770.82,67198627.84,35967420.3,5704296.6,6436498.74,22333915.93,798,836,1,0,Low
CMP0958,Bryant and Sons,Healthcare,64996789,13132752.45,32319606.91,9007977.48,30915675.95,12644401.44,2892088.36,526163.08,340,323,1,0,High
CMP0959,Patterson PLC,Retail,67725771,6379496.9,67840224.61,13304574.4,25082453.44,22800496.3,1395818.06,16107002.92,7386,355,1,0,High
CMP0960,"Patton, Smith and Lowery",Healthcare,65873613,16739442.75,17300016.31,52504453.94,22529805.48,4504657.13,919834.78,10103074.31,5015,765,0,1,Low
CMP0961,"Murphy, Gardner and Macias",Technology,25977873,8071826.84,7317723.44,9710957.32,9954562.42,1830068.41,373621.38,6219898.86,7149,757,0,1,Low
CMP0962,"Gonzales, Hawkins and Huff",Finance,32909444,5321482.42,22699717.03,6018555.21,13100752.35,7608328.64,1214137.95,7223472.34,7296,334,0,1,High
CMP0963,"Odonnell, Smith and Leon",Healthcare,3117908,324048.7,1861625.97,1272452.76,414046.94,408321.0,180332.94,706167.82,6683,811,0,1,Low
CMP0964,"Hood, Mcguire and Anderson",Retail,70957629,21454945.33,81518311.11,16536238.08,11100847.35,18786743.86,4442789.04,1184492.54,7461,335,0,1,High
CMP0965,Patrick-Robles,Retail,40267002,8783793.59,47190639.31,31090608.66,19283727.95,13987450.45,4116174.79,-183255.92,1629,600,1,0,Medium
CMP0966,Gordon LLC,Retail,58018417,10514080.75,8721142.66,5539887.64,12412906.92,6058878.52,603993.77,10024100.89,7126,655,0,0,Medium
CMP0967,Reeves-Obrien,Energy,90642276,24020485.95,68782404.32,72088800.82,34666322.82,35279859.77,5525322.5,7646240.02,2707,726,1,0,Low
CMP0968,Matthews-Marsh,Healthcare,60221224,12899146.51,17236070.71,19477966.07,28568366.82,14605465.0,1676406.87,12850974.34,4995,849,0,0,Low
CMP0969,"Rodriguez, Kennedy and Green",Healthcare,86264304,13552068.01,56518907.51,15891094.0,25130350.04,22987794.45,4483460.83,-114226.55,6548,367,0,0,High
CMP0970,Thompson LLC,Technology,55253163,14228773.16,24939014.79,9114004.01,13819207.38,3416712.67,751109.96,9839503.37,6062,603,0,0,Medium
CMP0971,Jenkins-Mcbride,Finance,58605774,18794719.51,52910876.0,11524178.89,25350268.8,13344481.78,2971365.43,984665.74,1948,528,1,0,High
CMP0972,"Peterson, Williams and Adkins",Energy,73066897,4358194.33,41875000.13,49110793.26,9670800.42,25479667.76,4138771.47,17042182.63,5195,786,0,1,Low
CMP0973,Clarke-Jordan,Energy,58002826,12644836.73,30753009.19,17727918.76,24811488.34,9629114.75,997967.97,6112736.74,2332,564,1,0,Medium
CMP0974,Harris LLC,Technology,56465033,11855703.47,11580239.26,9707826.71,11893977.75,13510687.54,1017081.16,-1492115.53,6174,833,1,1,Low
CMP0975,"Rice, Smith and Morgan",Technology,5800643,1250937.58,5980586.17,3345879.34,2867903.22,801429.12,673577.92,231680.72,4155,648,1,0,Medium
CMP0976,Briggs Ltd,Technology,87312801,7078786.26,80221072.53,62722453.54,13869405.59,27464032.84,6824452.06,7086541.35,2357,725,0,0,Low
CMP0977,Young Group,Energy,52896585,9314146.86,58066282.76,5137346.17,5557240.54,3709824.48,5424705.95,11724890.46,2800,328,0,0,High
CMP0978,"Burgess, Carroll and Hogan",Manufacturing,87391508,19843780.98,14444782.11,39641627.16,35730766.57,22775308.76,664117.32,12720846.08,7684,757,1,0,Low
CMP0979,"Harmon, Moreno and Richards",Retail,51335708,11954801.21,9529851.47,22697894.17,21551559.14,19085461.79,602550.1,285930.24,1708,751,1,0,Low
CMP0980,Garcia-Ortiz,Energy,18350519,5006755.83,18100858.48,6303589.88,3450907.69,5560266.92,1871229.92,-773718.93,3283,685,0,1,Medium
CMP0981,Sanchez and Sons,Manufacturing,75779839,24990066.78,54731266.64,21861913.08,17719358.94,4953828.74,6037372.72,18775114.05,9844,613,0,0,Medium
CMP0982,Spencer-Perez,Healthcare,38528288,12302386.36,41521985.2,5102357.77,15612039.75,5752553.6,902122.03,2764340.98,2711,345,0,1,High
CMP0983,Dixon-Patrick,Energy,56911808,18325692.62,23519168.85,37013810.79,20251301.7,19546428.42,592705.38,2477216.62,8103,846,1,0,Low
CMP0984,"Morrison, Cisneros and Parker",Retail,23102245,6533322.16,7565316.88,3687764.2,4005050.39,7938032.03,313187.04,555516.69,8611,649,0,0,Medium
CMP0985,Garcia Group,Retail,29634038,5616446.94,21899241.34,16776527.0,5342739.78,2847127.29,604758.47,3252664.25,4362,763,0,1,Low
CMP0986,Hahn-Medina,Manufacturing,3661428,830654.91,2719013.74,2696562.8,1225783.76,287650.09,109792.15,-68755.57,4300,722,0,0,Low
CMP0987,Mendez and Sons,Healthcare,22435033,5427366.22,19389572.17,12711263.84,6018373.98,1591987.3,1435596.68,498198.02,8463,630,0,0,Medium
CMP0988,Maldonado-Butler,Healthcare,78609738,18775556.41,32925844.67,42719757.21,23781654.78,10218854.54,1050002.73,16092143.5,9118,806,1,0,Low
CMP0989,"Mcgee, Wood and Herrera",Healthcare,93338342,14782738.85,86657919.75,71399631.29,16140742.25,9468063.37,2798303.44,12688142.5,8695,703,0,0,Low
CMP0990,Ray-Haynes,Healthcare,24539250,3515581.18,18752703.23,8089758.7,4056473.43,6000839.84,1310036.09,1509091.58,2649,687,1,1,Medium
CMP0991,Lopez-Ross,Technology,84345139,21114518.12,59536913.36,36897773.09,28573213.78,33020255.98,5628909.63,8947934.3,8590,572,0,1,Medium
CMP0992,Gonzalez-Navarro,Retail,12010546,1128209.84,8111460.24,9458556.73,2684541.27,2009952.31,515307.43,246419.03,9563,759,0,0,Low
CMP0993,Lopez Inc,Healthcare,63261854,17841194.13,7383548.73,28145885.75,12679598.57,23999895.59,733802.23,5854664.11,603,803,0,1,Low
CMP0994,Reynolds LLC,Technology,9618144,1763347.16,9106272.97,5994998.86,2773078.03,2221194.95,748000.61,1386971.92,7637,663,0,0,Medium
CMP0995,Mills and Sons,Healthcare,69563844,12817876.3,12236668.64,31372347.02,30454441.53,6506854.16,909739.53,5015135.97,8044,759,0,1,Low
CMP0996,Olson PLC,Healthcare,9518462,2117453.42,2641783.56,4411807.63,1356749.1,2781320.24,268793.53,46590.7,3143,751,0,0,Low
CMP0997,"Armstrong, Hicks and Wheeler",Technology,68472744,14101506.78,76251008.35,20685650.05,9979665.23,7185474.29,2097452.68,14772030.38,3179,373,0,0,High
CMP0998,Sanders Group,Healthcare,49788603,16225882.12,39291126.35,17675777.79,15524649.26,2987081.47,3287429.35,7531857.56,6702,600,1,0,Medium
CMP0999,Gonzalez PLC,Healthcare,37424051,2296606.87,39330010.2,15097373.72,15990418.6,13619908.42,3073911.59,4965090.42,2232,620,0,0,Medium
CMP1000,"Morgan, Webb and Cruz",Technology,66571866,4423244.69,33829335.73,21631651.69,7773139.92,21265211.36,1660214.22,5238901.19,4218,597,1,1,Medium
